# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
pQBR103R_contig_1	cds	7175	8998	+	PQBR103R_00055	parB	ParB domain-containing protein	KEGG:K03497, SO:0001217, UniParc:UPI00015066C1, UniRef:UniRef100_A4V7F0, UniRef:UniRef50_A0A212BJ65, UniRef:UniRef90_A0A3M3DS96
pQBR103R_contig_1	cds	9040	9513	+	PQBR103R_00060		PRTRC system protein E	RefSeq:WP_011923254.1, SO:0001217, UniParc:UPI00015066C2, UniRef:UniRef100_A4V7F1, UniRef:UniRef50_A0A0G4E6D3, UniRef:UniRef90_A4V7F1
pQBR103R_contig_1	cds	9523	9735	+	PQBR103R_00065		PRTRC system protein C	RefSeq:WP_078465885.1, SO:0001217, UniParc:UPI000659CAD9, UniRef:UniRef100_A0A7Y0WJZ6, UniRef:UniRef50_F1LIR8, UniRef:UniRef90_A0A1D3K7L0
pQBR103R_contig_1	cds	9838	11304	+	PQBR103R_00070		Histidine kinase	RefSeq:WP_011923255.1, SO:0001217, UniParc:UPI00015066C3, UniRef:UniRef100_A4V7F2, UniRef:UniRef50_A4V7F2, UniRef:UniRef90_A4V7F2
pQBR103R_contig_1	cds	11291	11989	+	PQBR103R_00075		PRTRC system protein B	RefSeq:WP_116827401.1, SO:0001217, UniParc:UPI0006586D4D, UniRef:UniRef100_A0A7Y0WJW1, UniRef:UniRef50_A0A0C2S4H2, UniRef:UniRef90_A0A3M3DP73
pQBR103R_contig_1	cds	11986	12762	+	PQBR103R_00080	thiF	ThiF domain-containing protein	RefSeq:WP_011923257.1, SO:0001217, UniParc:UPI00015066DC, UniRef:UniRef100_A4V7F4, UniRef:UniRef50_A0A5P9WA27, UniRef:UniRef90_A4V7F4
pQBR103R_contig_1	cds	12744	13040	-	PQBR103R_00085		Ferredoxin	SO:0001217, UniRef:UniRef50_A0A3M3DQE6, UniRef:UniRef90_A0A7Y0WJT3
pQBR103R_contig_1	cds	13244	14641	+	PQBR103R_00090		Exodeoxyribonuclease I	RefSeq:WP_011923259.1, SO:0001217, UniParc:UPI00015066DE, UniRef:UniRef100_A4V7F6, UniRef:UniRef50_A0A1X0ZMB9, UniRef:UniRef90_A0A1T1IXK6
pQBR103R_contig_1	cds	14645	15403	+	PQBR103R_00095		DUF89 domain-containing protein	RefSeq:WP_011923260.1, SO:0001217, UniParc:UPI00015066DF, UniRef:UniRef100_A4V7F7, UniRef:UniRef50_A0A0C2NER0, UniRef:UniRef90_A4V7F7
pQBR103R_contig_1	cds	15407	16384	+	PQBR103R_00100		Tetratricopeptide repeat protein	RefSeq:WP_011923261.1, SO:0001217, UniParc:UPI00015192CA, UniRef:UniRef100_A4V7F8, UniRef:UniRef50_A4V7F8, UniRef:UniRef90_A4V7F8
pQBR103R_contig_1	cds	16542	17651	+	PQBR103R_00105	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, KEGG:K02338, RefSeq:WP_011923262.1, SO:0001217, UniParc:UPI00015066E1, UniRef:UniRef100_A4V7F9, UniRef:UniRef50_A4V7F9, UniRef:UniRef90_A4V7F9
pQBR103R_contig_1	cds	17674	19272	+	PQBR103R_00110		RNA-pol-sigma70 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M3DP81, UniRef:UniRef90_A0A3M3DP81
pQBR103R_contig_1	cds	19269	19637	+	PQBR103R_00115		SCP2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M3DRX5
pQBR103R_contig_1	cds	19589	20044	-	PQBR103R_00120		DUF4129 domain-containing protein	RefSeq:WP_116827396.1, SO:0001217, UniParc:UPI00065994AD, UniRef:UniRef100_UPI00065994AD, UniRef:UniRef50_A0A7Y0ZDM9, UniRef:UniRef90_A0A7Y0ZDM9
pQBR103R_contig_1	cds	20166	20714	+	PQBR103R_00125		Phage tail protein	RefSeq:WP_011923265.1, SO:0001217, UniParc:UPI00015066E4, UniRef:UniRef100_A4V7G2, UniRef:UniRef50_A0A0C2MQF7, UniRef:UniRef90_A0A1E4X380
pQBR103R_contig_1	cds	20745	21119	+	PQBR103R_00130	ykgJ	YkgJ family cysteine cluster protein	SO:0001217, UniRef:UniRef50_A0A166QLU0, UniRef:UniRef90_A0A1T1IXI4
pQBR103R_contig_1	cds	21178	22179	+	PQBR103R_00135		Twin-arginine translocation signal domain-containing protein	RefSeq:WP_116827395.1, SO:0001217, UniParc:UPI0002ECCF77, UniRef:UniRef100_A4V7G3, UniRef:UniRef50_A0A2E7E5H1, UniRef:UniRef90_A4V7G3
pQBR103R_contig_1	cds	22236	22535	+	PQBR103R_00140		DUF1421 domain-containing protein	RefSeq:WP_011923267.1, SO:0001217, UniParc:UPI00015066E6, UniRef:UniRef100_A4V7G4, UniRef:UniRef50_A0A3M3DRZ3, UniRef:UniRef90_A0A3M3DRZ3
pQBR103R_contig_1	cds	22574	23509	-	PQBR103R_00145		CheB-type methylesterase domain-containing protein	RefSeq:WP_011923268.1, SO:0001217, UniParc:UPI00015066E7, UniRef:UniRef100_A0A7Y0ZDM6, UniRef:UniRef50_A0A3M3DS76, UniRef:UniRef90_A0A3M3DS76
pQBR103R_contig_1	cds	23506	29346	-	PQBR103R_00150		histidine kinase	RefSeq:WP_011923269.1, SO:0001217, UniParc:UPI00015066E8, UniRef:UniRef100_A4V7G6, UniRef:UniRef50_A4V7G6, UniRef:UniRef90_A4V7G6
pQBR103R_contig_1	cds	29339	30130	-	PQBR103R_00155		CheR-type methyltransferase domain-containing protein	RefSeq:WP_011923270.1, SO:0001217, UniParc:UPI00015066E9, UniRef:UniRef100_A0A1T1IY96, UniRef:UniRef50_A0A0C2S1F1, UniRef:UniRef90_A0A1E4X940
pQBR103R_contig_1	cds	30133	32124	-	PQBR103R_00160		Methyl-accepting transducer domain-containing protein	RefSeq:WP_155007404.1, SO:0001217, UniParc:UPI0003058024, UniRef:UniRef100_A4V7G8, UniRef:UniRef50_A0A1E4X922, UniRef:UniRef90_A0A1E4X922
pQBR103R_contig_1	cds	32147	32632	-	PQBR103R_00165		CheW-like domain-containing protein	RefSeq:WP_162886998.1, SO:0001217, UniParc:UPI0013C373AF, UniRef:UniRef100_A0A7Y0WJU5, UniRef:UniRef50_A0A1X0ZNY1, UniRef:UniRef90_A0A1E4X983
pQBR103R_contig_1	cds	32625	33005	-	PQBR103R_00170		Transcriptional regulator	RefSeq:WP_011923273.1, SO:0001217, UniParc:UPI0001506701, UniRef:UniRef100_A0A7Y0WJU4, UniRef:UniRef50_A0A379PIG9, UniRef:UniRef90_A0A1E4X938
pQBR103R_contig_1	cds	33125	33802	+	PQBR103R_00175	rusA	RusA family crossover junction endodeoxyribonuclease	RefSeq:WP_011923274.1, SO:0001217, UniParc:UPI0001506702, UniRef:UniRef100_A4V7H1, UniRef:UniRef50_A0A1E4X943, UniRef:UniRef90_A4V7H1
pQBR103R_contig_1	cds	33970	34830	+	PQBR103R_00180	parB	putative chromosome-partitioning protein ParB	RefSeq:WP_011923275.1, SO:0001217, UniParc:UPI0001506703, UniRef:UniRef100_A4V7H2, UniRef:UniRef50_A0A1D3K7C0, UniRef:UniRef90_A0A1D3K7C0
pQBR103R_contig_1	cds	34899	36614	+	PQBR103R_00185		TPR-REGION domain-containing protein	RefSeq:WP_234288209.1, SO:0001217, UniParc:UPI00030DAFB6, UniRef:UniRef100_A4V7H3, UniRef:UniRef50_A0A1E4X8Y2, UniRef:UniRef90_A0A1T1IYD8
pQBR103R_contig_1	cds	36761	37612	+	PQBR103R_00190		AAA-31 domain-containing protein	KEGG:K03496, RefSeq:WP_011922811.1, SO:0001217, UniParc:UPI0001506594, UniRef:UniRef100_A0A1T1IXJ6, UniRef:UniRef50_A0A1E4X927, UniRef:UniRef90_A0A1E4X927
pQBR103R_contig_1	cds	37612	38823	+	PQBR103R_00195	parB	ParB domain-containing protein	RefSeq:WP_011922812.1, SO:0001217, UniParc:UPI0001506595, UniRef:UniRef100_A4V7A1, UniRef:UniRef50_A0A1E4X955, UniRef:UniRef90_A0A1T1IXH9
pQBR103R_contig_1	cds	39466	39624	+	PQBR103R_00200		hypothetical protein	
pQBR103R_contig_1	cds	39921	41177	+	PQBR103R_00205		Toprim domain-containing protein	RefSeq:WP_169904147.1, SO:0001217, UniParc:UPI0002F1F42E, UniRef:UniRef100_A0A7Y0ZDQ3, UniRef:UniRef50_A0A3R8V8G8, UniRef:UniRef90_A0A3M3DQB0
pQBR103R_contig_1	cds	41613	41771	+	PQBR103R_00210		AbrB/MazE/SpoVT family DNA-binding domain-containing protein	RefSeq:WP_155007399.1, SO:0001217, UniParc:UPI0012B92280, UniRef:UniRef100_A0A7Y0ZDM5, UniRef:UniRef50_A0A3M3DRP9, UniRef:UniRef90_A0A1D3K7S0
pQBR103R_contig_1	cds	41845	42789	+	PQBR103R_00215		PDDEXK-1 domain-containing protein	RefSeq:WP_011922816.1, SO:0001217, UniParc:UPI0001506599, UniRef:UniRef100_A4V7A5, UniRef:UniRef50_A4V7A5, UniRef:UniRef90_A4V7A5
pQBR103R_contig_1	cds	42850	43308	+	PQBR103R_00220		BRCT domain-containing protein	RefSeq:WP_011922817.1, SO:0001217, UniParc:UPI000150659A, UniRef:UniRef100_A4V7A6, UniRef:UniRef50_A4V7A6, UniRef:UniRef90_A4V7A6
pQBR103R_contig_1	cds	43426	43680	+	PQBR103R_00225		Integral membrane protein	RefSeq:WP_078465865.1, SO:0001217, UniParc:UPI000998A3CA, UniRef:UniRef100_A0A7Y0ZDM2, UniRef:UniRef50_A0A1X0ZH20, UniRef:UniRef90_A0A8T8CBD8
pQBR103R_contig_1	cds	44028	44333	+	PQBR103R_00230		Inner membrane protein	SO:0001217, UniRef:UniRef50_A0A3M3DNX7
pQBR103R_contig_1	cds	44459	44890	+	PQBR103R_00235	araC	AraC family transcriptional regulator	RefSeq:WP_011922819.1, SO:0001217, UniParc:UPI000150659C, UniRef:UniRef100_A4V7A8, UniRef:UniRef50_A0A3M3DRN7, UniRef:UniRef90_A4V7A8
pQBR103R_contig_1	cds	45196	45486	+	PQBR103R_00240		Phospholipid scramblase	RefSeq:WP_116826566.1, SO:0001217, UniParc:UPI000E324D27, UniRef:UniRef100_A4V7A9, UniRef:UniRef50_A0A3M3DPN0, UniRef:UniRef90_A0A3M3DPN0
pQBR103R_contig_1	cds	45648	46817	+	PQBR103R_00245		AAA-5 domain-containing protein	RefSeq:WP_011922821.1, SO:0001217, UniParc:UPI000150659E, UniRef:UniRef100_A4V7B0, UniRef:UniRef50_A4V7B0, UniRef:UniRef90_A4V7B0
pQBR103R_contig_1	cds	46833	47651	+	PQBR103R_00250		DUF3800 domain-containing protein	RefSeq:WP_011922822.1, SO:0001217, UniParc:UPI000150659F, UniRef:UniRef100_A4V7B1, UniRef:UniRef50_A0A3M3DPK1, UniRef:UniRef90_A0A3M3DPK1
pQBR103R_contig_1	cds	47812	48033	+	PQBR103R_00255		HEPN domain-containing protein	RefSeq:WP_007250479.1, SO:0001217, UniParc:UPI0002094528, UniRef:UniRef100_A0A8T8CAU1, UniRef:UniRef50_A0A1V0M5U0, UniRef:UniRef90_A0A3M3DPS5
pQBR103R_contig_1	cds	48194	48409	+	PQBR103R_00260		Transposase	RefSeq:WP_078465861.1, SO:0001217, UniParc:UPI000998926E, UniRef:UniRef100_A0A7Y0WJY0, UniRef:UniRef50_A0A3M3DPS6, UniRef:UniRef90_A0A3M3DPS6
pQBR103R_contig_1	cds	48412	50466	+	PQBR103R_00265		VWFA domain-containing protein	EC:6.6.1.2, KEGG:K09883, RefSeq:WP_169904150.1, SO:0001217, UniParc:UPI0003063F37, UniRef:UniRef100_A4V7B4, UniRef:UniRef50_A4V7B4, UniRef:UniRef90_A4V7B4
pQBR103R_contig_1	cds	50568	50834	+	PQBR103R_00270		3HCDH domain-containing protein	RefSeq:WP_078465859.1, SO:0001217, UniParc:UPI00099656C1, UniRef:UniRef100_A0A7Y0WK28, UniRef:UniRef50_A0A3M3DRJ1, UniRef:UniRef90_A0A1D3K7C4
pQBR103R_contig_1	cds	50861	50986	-	PQBR103R_00275		hypothetical protein	
pQBR103R_contig_1	cds	50988	51230	+	PQBR103R_00280		Oxidase	SO:0001217, UniRef:UniRef50_A0A3M3DSP9, UniRef:UniRef90_UPI001F2F0525
pQBR103R_contig_1	cds	51396	52640	+	PQBR103R_00285		AH domain-containing protein	RefSeq:WP_011922826.1, SO:0001217, UniParc:UPI00015065A3, UniRef:UniRef100_A4V7B6, UniRef:UniRef50_A4V7B6, UniRef:UniRef90_A4V7B6
pQBR103R_contig_1	cds	52714	53604	+	PQBR103R_00290		DUF659 domain-containing protein	RefSeq:WP_193069058.1, SO:0001217, UniParc:UPI001867CF72, UniRef:UniRef100_A4V7B7, UniRef:UniRef50_A4V7B7, UniRef:UniRef90_A4V7B7
pQBR103R_contig_1	cds	53700	54314	+	PQBR103R_00295		PH domain-containing protein	RefSeq:WP_011922828.1, SO:0001217, UniParc:UPI00015065C4, UniRef:UniRef100_A0A7Y0ZDM1, UniRef:UniRef50_A0A0C2MQE2, UniRef:UniRef90_A0A7Y0ZDM1
pQBR103R_contig_1	cds	54435	54806	+	PQBR103R_00300		RNA-dependent RNA polymerase	RefSeq:WP_011922829.1, SO:0001217, UniParc:UPI00015065C5, UniRef:UniRef100_A4V7B9, UniRef:UniRef50_A0A1X0ZGV8, UniRef:UniRef90_A4V7B9
pQBR103R_contig_1	cds	54990	55907	+	PQBR103R_00305		Transmembrane protein	RefSeq:WP_011922830.1, SO:0001217, UniParc:UPI00015065C6, UniRef:UniRef100_A4V7C0, UniRef:UniRef50_A0A3M3DSK7, UniRef:UniRef90_A0A3M3DSK7
pQBR103R_contig_1	cds	55897	56808	+	PQBR103R_00310		LAM-G-DOMAIN domain-containing protein	RefSeq:WP_193069059.1, SO:0001217, UniParc:UPI001866CA3F, UniRef:UniRef100_A4V7C1, UniRef:UniRef50_A0A3M3DP40, UniRef:UniRef90_A4V7C1
pQBR103R_contig_1	cds	56848	57543	+	PQBR103R_00315		SprT-like domain-containing protein	RefSeq:WP_078465854.1, SO:0001217, UniParc:UPI000997A942, UniRef:UniRef100_A0A7Y0WJT4, UniRef:UniRef50_A0A0C2NEP1, UniRef:UniRef90_A4V7C2
pQBR103R_contig_1	cds	57507	58910	+	PQBR103R_00320		TrwB-AAD-bind domain-containing protein	RefSeq:WP_234288211.1, SO:0001217, UniParc:UPI0002FFBB6A, UniRef:UniRef100_UPI0002FFBB6A, UniRef:UniRef50_A4V7C3, UniRef:UniRef90_A0A3M3DSI8
pQBR103R_contig_1	cds	58907	59401	+	PQBR103R_00325		Lipoprotein	SO:0001217, UniParc:UPI00015065CA, UniRef:UniRef100_A4V7C4, UniRef:UniRef50_A0A1X0ZRP3, UniRef:UniRef90_A0A1T1IYV9
pQBR103R_contig_1	cds	59454	60935	-	PQBR103R_00330		HD domain-containing protein	SO:0001217, UniParc:UPI00015065CB, UniRef:UniRef100_A4V7C5, UniRef:UniRef50_A0A0C2RQ58, UniRef:UniRef90_A0A1T1IYV2
pQBR103R_contig_1	cds	61102	61983	+	PQBR103R_00335		DUF1471 domain-containing protein	RefSeq:WP_169904230.1, SO:0001217, UniParc:UPI001475E55A, UniRef:UniRef100_A0A7Y0WJT2, UniRef:UniRef50_A0A1T1IXH6, UniRef:UniRef90_A0A1T1IXH6
pQBR103R_contig_1	cds	61998	63650	+	PQBR103R_00340		Pilus assembly protein	RefSeq:WP_011922837.1, SO:0001217, UniParc:UPI00015065CD, UniRef:UniRef100_A0A7Y0WJP3, UniRef:UniRef50_A0A379PIU4, UniRef:UniRef90_A0A3M3DSP2
pQBR103R_contig_1	cds	63650	64579	+	PQBR103R_00345		Transmembrane protein	RefSeq:WP_011922838.1, SO:0001217, UniParc:UPI00015065CE, UniRef:UniRef100_A0A1T1IXF6, UniRef:UniRef50_A0A3M3DR29, UniRef:UniRef90_A0A3M3DR29
pQBR103R_contig_1	cds	64653	65075	+	PQBR103R_00350		RNAse-A-bac domain-containing protein	RefSeq:WP_011922839.1, SO:0001217, UniParc:UPI00015065CF, UniRef:UniRef100_A4V7Z6, UniRef:UniRef50_A4V7Z6, UniRef:UniRef90_A4V7Z6
pQBR103R_contig_1	cds	65077	65757	+	PQBR103R_00355	pilP	Type IV pilus biogenesis protein PilP	RefSeq:WP_011922840.1, SO:0001217, UniParc:UPI00015065D0, UniRef:UniRef100_A0A7Y0WK18, UniRef:UniRef50_A0A1X0ZGZ1, UniRef:UniRef90_A0A1D3K7A5
pQBR103R_contig_1	cds	65760	67553	+	PQBR103R_00360		AAA domain-containing protein	RefSeq:WP_011922841.1, SO:0001217, UniParc:UPI00015065D1, UniRef:UniRef100_A0A7Y0WJX3, UniRef:UniRef50_A0A6G6J7T9, UniRef:UniRef90_A0A3M3DPM1
pQBR103R_contig_1	cds	67832	68299	+	PQBR103R_00365		Pilus assembly protein	RefSeq:WP_193069061.1, SO:0001217, UniParc:UPI0018686DD5, UniRef:UniRef100_A4V7Z9, UniRef:UniRef50_A0A3M3DPX2, UniRef:UniRef90_A0A3M3DPX2
pQBR103R_contig_1	cds	68315	69484	+	PQBR103R_00370		T2SSF domain-containing protein	RefSeq:WP_011922843.1, SO:0001217, UniParc:UPI00015065D3, UniRef:UniRef100_A0A1T1IXX5, UniRef:UniRef50_A0A3M3DP91, UniRef:UniRef90_A0A3M3DP91
pQBR103R_contig_1	cds	69481	70005	+	PQBR103R_00375		Putative transmembrane pilus-related protein	RefSeq:WP_011922844.1, SO:0001217, UniParc:UPI00015065D4, UniRef:UniRef100_A4V801, UniRef:UniRef50_A0A5P9WAA3, UniRef:UniRef90_A4V801
pQBR103R_contig_1	cds	69989	70999	+	PQBR103R_00380		Prepilin-type N-terminal cleavage/methylation domain-containing protein	RefSeq:WP_011922845.1, SO:0001217, UniParc:UPI00015065D5, UniRef:UniRef100_A4V802, UniRef:UniRef50_A0A3M3DPL8, UniRef:UniRef90_A0A3M3DPL8
pQBR103R_contig_1	cds	71041	72237	+	PQBR103R_00385		Arylsulfatase regulatory protein	RefSeq:WP_011922846.1, SO:0001217, UniParc:UPI00015065D6, UniRef:UniRef100_A4V803, UniRef:UniRef50_A0A3M3DPT9, UniRef:UniRef90_A0A3M3DPT9
pQBR103R_contig_1	cds	72237	73379	+	PQBR103R_00390		Radical SAM core domain-containing protein	RefSeq:WP_011922847.1, SO:0001217, UniParc:UPI0001506607, UniRef:UniRef100_A4V804, UniRef:UniRef50_A0A3M3DPX6, UniRef:UniRef90_A0A3M3DPX6
pQBR103R_contig_1	cds	73376	74494	+	PQBR103R_00395		Radical SAM core domain-containing protein	RefSeq:WP_193069062.1, SO:0001217, UniParc:UPI0003159AF4, UniRef:UniRef100_A4V805, UniRef:UniRef50_V4GSL0, UniRef:UniRef90_A4V805
pQBR103R_contig_1	cds	74731	75105	+	PQBR103R_00400		Copper resistance protein	RefSeq:WP_078465843.1, SO:0001217, UniParc:UPI0008652E4D, UniRef:UniRef100_A4V806, UniRef:UniRef50_A4V806, UniRef:UniRef90_A4V806
pQBR103R_contig_1	cds	75118	76689	+	PQBR103R_00405		Transmembrane protein	RefSeq:WP_193069063.1, SO:0001217, UniParc:UPI0002E7E542, UniRef:UniRef100_A4V807, UniRef:UniRef50_A0A1T1IY94, UniRef:UniRef90_A0A1T1IY94
pQBR103R_contig_1	cds	76732	77790	+	PQBR103R_00410		Radical SAM protein	SO:0001217, UniRef:UniRef50_A0A0Q6Z8D1, UniRef:UniRef90_A4V808
pQBR103R_contig_1	cds	77900	79519	+	PQBR103R_00415		Radical SAM protein	SO:0001217, UniRef:UniRef50_A0A3M3DQG3, UniRef:UniRef90_A0A3M3DQG3
pQBR103R_contig_1	cds	79595	81424	+	PQBR103R_00420		Radical SAM protein	RefSeq:WP_011922853.1, SO:0001217, UniParc:UPI000150660D, UniRef:UniRef100_A4V810, UniRef:UniRef50_V4GRJ1, UniRef:UniRef90_A4V810
pQBR103R_contig_1	cds	81421	84852	+	PQBR103R_00425		DUF4350 domain-containing protein	RefSeq:WP_011922854.1, SO:0001217, UniParc:UPI000150660E, UniRef:UniRef100_A4V829, UniRef:UniRef50_A0A3M3DPW7, UniRef:UniRef90_A0A1T1IXW2
pQBR103R_contig_1	cds	84845	86488	+	PQBR103R_00430		Radical SAM protein	RefSeq:WP_177345120.1, SO:0001217, UniParc:UPI0009C5B742, UniRef:UniRef100_A4V811, UniRef:UniRef50_A0A1L7NNC5, UniRef:UniRef90_A0A3M3DP93
pQBR103R_contig_1	cds	86485	87681	+	PQBR103R_00435		Radical SAM protein	RefSeq:WP_011922856.1, SO:0001217, UniParc:UPI0001506610, UniRef:UniRef100_A4V812, UniRef:UniRef50_V4H8N1, UniRef:UniRef90_A4V812
pQBR103R_contig_1	cds	87678	88322	+	PQBR103R_00440		Fe2OG dioxygenase domain-containing protein	RefSeq:WP_011922857.1, SO:0001217, UniParc:UPI0001506611, UniRef:UniRef100_A4V813, UniRef:UniRef50_A0A3M3DSB8, UniRef:UniRef90_A0A3M3DSB8
pQBR103R_contig_1	cds	88319	89098	+	PQBR103R_00445		Transcription-repair coupling factor	SO:0001217, UniRef:UniRef50_A4V814, UniRef:UniRef90_A4V814
pQBR103R_contig_1	cds	89083	90330	+	PQBR103R_00450		Radical SAM protein	RefSeq:WP_011922859.1, SO:0001217, UniParc:UPI0001506613, UniRef:UniRef100_A4V815, UniRef:UniRef50_A4V815, UniRef:UniRef90_A4V815
pQBR103R_contig_1	cds	90327	90647	+	PQBR103R_00455		DUF1330 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1X0ZHD1, UniRef:UniRef90_A0A1T1IYD0
pQBR103R_contig_1	cds	90628	91797	+	PQBR103R_00460		Transcriptional regulator	RefSeq:WP_234288214.1, SO:0001217, UniParc:UPI001F40302C, UniRef:UniRef100_UPI001F40302C, UniRef:UniRef50_A0A3M3DQ68, UniRef:UniRef90_A0A3M3DQ68
pQBR103R_contig_1	cds	91808	92845	+	PQBR103R_00465		T2SP-E domain-containing protein	SO:0001217, UniParc:UPI0001506631, UniRef:UniRef100_A4V817, UniRef:UniRef50_A0A3M3DNY3, UniRef:UniRef90_A0A3M3DNY3
pQBR103R_contig_1	cds	92874	93587	-	PQBR103R_00470		EAL domain-containing protein	RefSeq:WP_193069065.1, SO:0001217, UniParc:UPI00186865B4, UniRef:UniRef100_UPI00186865B4, UniRef:UniRef50_A0A3M3DPH4, UniRef:UniRef90_A0A1T1IXD4
pQBR103R_contig_1	cds	93790	96486	+	PQBR103R_00475		PDDEXK-1 domain-containing protein	RefSeq:WP_193069066.1, SO:0001217, UniParc:UPI0002EF1464, UniRef:UniRef100_A4V819, UniRef:UniRef50_A0A0A7Q436, UniRef:UniRef90_A4V819
pQBR103R_contig_1	cds	96665	100030	+	PQBR103R_00480		DNA helicase	RefSeq:WP_011922864.1, SO:0001217, UniParc:UPI0001506634, UniRef:UniRef100_A4V820, UniRef:UniRef50_A0A379PIS0, UniRef:UniRef90_A4V820
pQBR103R_contig_1	cds	100033	100557	-	PQBR103R_00485		PDDEXK-5 domain-containing protein	RefSeq:WP_078465829.1, SO:0001217, UniParc:UPI0009973A72, UniRef:UniRef100_A0A7Y0WJQ7, UniRef:UniRef50_A0A3M3DPD6, UniRef:UniRef90_A0A1D3K764
pQBR103R_contig_1	cds	100559	100780	-	PQBR103R_00490	yjcZ	Sporulation protein YjcZ	RefSeq:WP_078465828.1, SO:0001217, UniParc:UPI0009960B74, UniRef:UniRef100_A0A7Y0WJM1, UniRef:UniRef50_A0A3M3DP70, UniRef:UniRef90_A0A7Y0WJM1
pQBR103R_contig_1	cds	100759	101484	-	PQBR103R_00495		Crp/Fnr family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0C2MQW6, UniRef:UniRef90_A0A1T1IYF9
pQBR103R_contig_1	cds	101484	101897	-	PQBR103R_00500		30S ribosomal protein S10	RefSeq:WP_193069067.1, SO:0001217, UniParc:UPI0018660A96, UniRef:UniRef100_A4V822, UniRef:UniRef50_A0A7Y0WJT5, UniRef:UniRef90_A0A7Y0WJT5
pQBR103R_contig_1	cds	101973	102239	-	PQBR103R_00505		Peroxisomal membrane protein PEX16	RefSeq:WP_193069068.1, SO:0001217, UniParc:UPI001868F087, UniRef:UniRef100_UPI001868F087, UniRef:UniRef50_A0A3M3DQZ3, UniRef:UniRef90_A0A1T1IZ36
pQBR103R_contig_1	cds	102236	103201	-	PQBR103R_00510		Transmembrane protein	RefSeq:WP_234288216.1, SO:0001217, UniParc:UPI001F2F81B9, UniRef:UniRef100_UPI001F2F81B9, UniRef:UniRef50_A0A3M3DQ29, UniRef:UniRef90_A0A1T1IYU9
