# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
pQBR132_contig_1	cds	59595	59840	-	PQBR132_00395		Integrase	SO:0001217, UniParc:UPI00084A631D, UniRef:UniRef100_A0A1E4WVH0, UniRef:UniRef50_A0A1J0ETD0, UniRef:UniRef90_A0A1J0ETD0
pQBR132_contig_1	cds	60049	60501	-	PQBR132_00400		Baseplate protein	SO:0001217, UniRef:UniRef50_A0A1J0ETW4, UniRef:UniRef90_A0A1J0ETW4
pQBR132_contig_1	cds	60577	62292	-	PQBR132_00405		VWFA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0EUE6, UniRef:UniRef90_A0A1J0EUE6
pQBR132_contig_1	cds	62362	63546	-	PQBR132_00410		Cobalamine biosynthesis protein	SO:0001217, UniRef:UniRef50_A0A1J0ETD1, UniRef:UniRef90_A0A0G4E5P6
pQBR132_contig_1	cds	63614	64075	-	PQBR132_00415		Tir chaperone family protein	SO:0001217, UniRef:UniRef50_A0A1J0ETV0, UniRef:UniRef90_A0A0G4E5M1
pQBR132_contig_1	cds	64072	65118	-	PQBR132_00420		AAA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0EU34, UniRef:UniRef90_A0A1J0EU34
pQBR132_contig_1	cds	65411	66406	-	PQBR132_00425	yqaJ	YqaJ domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0EUB4, UniRef:UniRef90_A0A1J0EUB4
pQBR132_contig_1	cds	66485	67582	-	PQBR132_00430	recT	Recombinase RecT	SO:0001217, UniRef:UniRef50_A0A1J0ETI9, UniRef:UniRef90_A0A1J0ETI9
pQBR132_contig_1	cds	67669	68184	-	PQBR132_00435		Single-stranded DNA-binding protein	SO:0001217, UniRef:UniRef50_Q8VMM4
pQBR132_contig_1	cds	68434	68619	-	PQBR132_00440		CBS domain-containing protein	RefSeq:WP_064363860.1, SO:0001217, UniParc:UPI000655C5A0, UniRef:UniRef100_A0A0G4E5M5, UniRef:UniRef50_A0A1J0ETX1, UniRef:UniRef90_A0A1J0ETX1
pQBR132_contig_1	cds	68704	68979	-	PQBR132_00445		Secreted protein	RefSeq:WP_176456090.1, SO:0001217, UniParc:UPI000655FBD4, UniRef:UniRef100_A0A0G4E6F7, UniRef:UniRef50_A0A0G4E6F7, UniRef:UniRef90_A0A0G4E6F7
pQBR132_contig_1	cds	68976	69086	-	PQBR132_00450		hypothetical protein	
pQBR132_contig_1	cds	69402	70160	+	PQBR132_00455		DUF1845 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0G4E5V7, UniRef:UniRef90_A0A0G4E5V7
pQBR132_contig_1	cds	70262	71107	+	PQBR132_00460		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A1J0ETD9, UniRef:UniRef90_A0A0G4E5Q7
pQBR132_contig_1	cds	71218	71463	+	PQBR132_00465		Orphan protein	SO:0001217, UniRef:UniRef50_A0A2T0HMX5
pQBR132_contig_1	cds	71533	71766	+	PQBR132_00470		hypothetical protein	
pQBR132_contig_1	cds	71925	72203	+	PQBR132_00475	nifW	Nitrogenase-stabilizing/protective protein NifW	SO:0001217, UniRef:UniRef50_A0A7M2J2N3, UniRef:UniRef90_UPI001C7D871A
pQBR132_contig_1	cds	72203	72448	+	PQBR132_00480		HNH endonuclease	SO:0001217, UniRef:UniRef50_A0A2P8LIJ4
pQBR132_contig_1	cds	72445	72675	+	PQBR132_00485	phoU	Phosphate transport system regulatory protein PhoU	SO:0001217, UniRef:UniRef50_A0A0J8FUS2
pQBR132_contig_1	cds	72672	72980	+	PQBR132_00490		hypothetical protein	
pQBR132_contig_1	cds	73062	75761	-	PQBR132_00495	traN	conjugal transfer mating pair stabilization protein TraN	SO:0001217, UniRef:UniRef50_A0A1J0EUG5, UniRef:UniRef90_A0A1J0EUG5
pQBR132_contig_1	cds	75770	76792	-	PQBR132_00500	traU	Conjugal transfer protein TraU	SO:0001217, UniRef:UniRef50_A0A1J0ETE6, UniRef:UniRef90_A0A1J0ETE6
pQBR132_contig_1	cds	76793	77473	-	PQBR132_00505		EAL domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0ETW6
pQBR132_contig_1	cds	77470	78606	-	PQBR132_00510	traW	IncF plasmid conjugative transfer pilus assembly protein TraW	KEGG:K12061, SO:0001217, UniRef:UniRef50_A0A1J0EU51, UniRef:UniRef90_A0A0G4E6A7
pQBR132_contig_1	cds	78600	79118	-	PQBR132_00515	lepB	signal peptidase I	SO:0001217, UniRef:UniRef50_A0A7Y8D4K3, UniRef:UniRef90_A0A0G4E5W1
pQBR132_contig_1	cds	79115	79423	-	PQBR132_00520	cpaB	Flp pilus assembly protein CpaB	SO:0001217, UniRef:UniRef50_A0A1J0EUC9, UniRef:UniRef90_A0A1J0EUC9
pQBR132_contig_1	cds	79420	81819	-	PQBR132_00525	traC	type IV secretion system protein TraC	KEGG:K12063, SO:0001217, UniRef:UniRef50_S6AKV2, UniRef:UniRef90_A0A1J0ETK6
pQBR132_contig_1	cds	81827	82516	-	PQBR132_00530		Thiol:disulfide interchange protein	EC:5.3.4.1, KEGG:K03981, SO:0001217, UniRef:UniRef50_A0A0G4E6B1, UniRef:UniRef90_A0A0G4E6B1
pQBR132_contig_1	cds	82664	89371	-	PQBR132_00535		Tandem-95 repeat protein	SO:0001217, UniRef:UniRef50_A0A1J0ETF8, UniRef:UniRef90_A0A1J0ETF8
pQBR132_contig_1	cds	89487	89846	-	PQBR132_00540	traA	Conjugative transfer protein TraA	SO:0001217, UniRef:UniRef50_A0A5M6IKX6, UniRef:UniRef90_A0A0G4E5S2
pQBR132_contig_1	cds	89875	90396	-	PQBR132_00545	traV	type IV conjugative transfer system lipoprotein TraV	RefSeq:WP_255255886.1, SO:0001217, UniParc:UPI0006554C5F, UniRef:UniRef100_A0A0G4E5P3, UniRef:UniRef50_A0A024EM94, UniRef:UniRef90_A0A0G4E5P3
pQBR132_contig_1	cds	90480	91802	-	PQBR132_00550	traB	IncF plasmid conjugative transfer pilus assembly protein TraB	KEGG:K12065, SO:0001217, UniRef:UniRef50_A0A7Y7ZF72, UniRef:UniRef90_A0A0G4E6H9
pQBR132_contig_1	cds	91815	92873	-	PQBR132_00555	traK	IncF plasmid conjugative transfer pilus assembly protein TraK	SO:0001217, UniRef:UniRef50_A0A1J0EUK0, UniRef:UniRef90_A0A0G4E6B6
pQBR132_contig_1	cds	92857	93504	-	PQBR132_00560	traE	IncF plasmid conjugative transfer pilus assembly protein TraE	RefSeq:WP_176456109.1, SO:0001217, UniParc:UPI000654E3A7, UniRef:UniRef100_A0A0G4E5W7, UniRef:UniRef50_A0A1J0EUH3, UniRef:UniRef90_A0A1J0EUH3
pQBR132_contig_1	cds	93513	93794	-	PQBR132_00565	traL	type IV conjugative transfer system protein TraL	KEGG:K12068, RefSeq:WP_064363844.1, SO:0001217, UniParc:UPI000654F868, UniRef:UniRef100_A0A0G4E5S6, UniRef:UniRef50_A0A6N3J2C5, UniRef:UniRef90_A0A0G4E5S6
pQBR132_contig_1	cds	93791	94645	-	PQBR132_00570		Thioredoxin-like-fold domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0ETX7, UniRef:UniRef90_A0A1J0ETX7
pQBR132_contig_1	cds	94740	95384	-	PQBR132_00575		DUF4400 domain-containing protein	RefSeq:WP_176456111.1, SO:0001217, UniParc:UPI001595CC41, UniRef:UniRef100_UPI001595CC41, UniRef:UniRef50_A0A024EM87, UniRef:UniRef90_A0A1J0EU59
pQBR132_contig_1	cds	95386	95808	-	PQBR132_00580		Programmed cell death protein	SO:0001217, UniRef:UniRef50_A0A1J0EUD8, UniRef:UniRef90_A0A0G4E6C1
pQBR132_contig_1	cds	95849	97720	-	PQBR132_00585		Conjugal transfer protein	SO:0001217, UniRef:UniRef50_A0A1J0ETL4, UniRef:UniRef90_A0A1J0ETL4
pQBR132_contig_1	cds	97717	100449	-	PQBR132_00590		TraI-2 domain-containing protein	KEGG:K12070, SO:0001217, UniRef:UniRef50_A0A1J0ETG8, UniRef:UniRef90_A0A0G4E5T1
pQBR132_contig_1	cds	100548	101195	+	PQBR132_00595		ARID domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0ETZ4, UniRef:UniRef90_A0A0G4E6J0
pQBR132_contig_1	cds	101270	102097	-	PQBR132_00600		DUF2189 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0EUI2, UniRef:UniRef90_A0A0G4E6C6
pQBR132_contig_1	cds	102113	102397	-	PQBR132_00605		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A0G4E5X4, UniRef:UniRef90_A0A0G4E5X4
pQBR132_contig_1	cds	102719	103732	+	PQBR132_00610		putative transcriptional regulators	KEGG:K03497, SO:0001217, UniRef:UniRef50_A0A1J0ETY5, UniRef:UniRef90_A0A0G4E5T5
pQBR132_contig_1	cds	103759	103944	+	PQBR132_00615	csrA	carbon storage regulator CsrA	SO:0001217, UniRef:UniRef50_A0A5E7MP95, UniRef:UniRef90_A0A0G4E5Q6
pQBR132_contig_1	cds	104181	105974	+	PQBR132_00620	parB	putative chromosome-partitioning protein ParB	SO:0001217, UniRef:UniRef50_A0A212BJ65, UniRef:UniRef90_A0A0G4E6J6
pQBR132_contig_1	cds	106004	106483	+	PQBR132_00625		PRTRC system protein E	SO:0001217, UniRef:UniRef50_A0A0G4E6D3, UniRef:UniRef90_A0A0G4E6D3
pQBR132_contig_1	cds	106493	106705	+	PQBR132_00630		PRTRC system protein C	SO:0001217, UniRef:UniRef50_F1LIR8, UniRef:UniRef90_A0A0G4E5X8
pQBR132_contig_1	cds	106802	108268	+	PQBR132_00635	ycaO	YcaO domain-containing protein	SO:0001217, UniRef:UniRef50_A4V7F2, UniRef:UniRef90_A0A0G4E5R1
pQBR132_contig_1	cds	108261	108962	+	PQBR132_00640		PRTRC system protein B	SO:0001217, UniRef:UniRef50_A0A0C2S4H2, UniRef:UniRef90_A0A0G4E6K2
pQBR132_contig_1	cds	108959	109729	+	PQBR132_00645	thiF	ThiF family protein, ubiquitin-activating enzyme	SO:0001217, UniRef:UniRef50_A0A5P9WA27, UniRef:UniRef90_A0A0G4E5Y2
pQBR132_contig_1	cds	109783	110277	-	PQBR132_00650		PDDEXK-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A178LMJ4
pQBR132_contig_1	cds	110296	110514	-	PQBR132_00655		hypothetical protein	
pQBR132_contig_1	cds	110619	110909	+	PQBR132_00660		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2K4L1D4
pQBR132_contig_1	cds	111053	111715	+	PQBR132_00665		Tyr recombinase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q0FJ60, UniRef:UniRef90_A0A3M4SDW0
pQBR132_contig_1	cds	111715	111915	+	PQBR132_00670		XRE family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A3M2XVM3, UniRef:UniRef90_UPI00200A0AB2
pQBR132_contig_1	cds	111983	112201	+	PQBR132_00675		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A4U0FRN7, UniRef:UniRef90_A0A7Y1AD86
pQBR132_contig_1	cds	112288	112524	+	PQBR132_00680		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001C7CA06B, UniRef:UniRef90_UPI0018E85E25
pQBR132_contig_1	cds	112988	115153	+	PQBR132_00685	topA	type I DNA topoisomerase	SO:0001217, UniRef:UniRef50_A0A0G4E5T4, UniRef:UniRef90_A0A0G4E5T4
pQBR132_contig_1	cds	115210	115476	-	PQBR132_00690		hypothetical protein	
pQBR132_contig_1	cds	115527	115916	-	PQBR132_00695		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A1J0ETH4
pQBR132_contig_1	cds	116117	117613	+	PQBR132_00700		DNA helicase	EC:5.6.2.4, KEGG:K10300, SO:0001217, UniRef:UniRef50_C4NV62, UniRef:UniRef90_A0A0G4E586
pQBR132_contig_1	cds	117750	117983	+	PQBR132_00705		Transposase	SO:0001217, UniRef:UniRef50_S6B312
pQBR132_contig_1	cds	117992	118327	+	PQBR132_00710		Ribonuclease Z	SO:0001217, UniRef:UniRef50_A0A0Q6YWQ5
pQBR132_contig_1	cds	118344	118583	+	PQBR132_00715		Antitoxin	SO:0001217, UniRef:UniRef50_A0A0N0XBU7, UniRef:UniRef90_A0A2K4W4V5
